a,,,
b,,,
,,,
,,,
,,,
,,,
,,,
Time (s),Left (N),Right (N),Combined (N)
0.903,514.75,600.5,1115.25
0.904,515,600.5,1115.5
0.905,515,600.75,1115.75
0.906,514.75,600.75,1115.5
0.907,514.75,600.75,1115.5
0.908,514.75,600.75,1115.5
0.909,514.75,600.75,1115.5
0.91,514.75,600.25,1115
0.911,514.75,600.25,1115
0.912,514.75,599.5,1114.25
0.913,514.75,599.25,1114
0.914,514.75,599.25,1114
0.915,514.75,599.25,1114
0.916,514.75,597.75,1112.5
0.917,514.75,597.75,1112.5
0.918,514.25,597.75,1112
0.919,514.25,597.25,1111.5
0.92,514.25,597.25,1111.5
0.921,514.25,597,1111.25
0.922,514.75,596.25,1111
0.923,514.75,596.25,1111
0.924,514.75,596.25,1111
0.925,514.75,595.75,1110.5
0.926,514.75,595.25,1110
0.927,514.75,594.75,1109.5
0.928,514.75,594.75,1109.5
0.929,514.75,594.75,1109.5
0.93,514.5,594.25,1108.75
0.931,514.75,593.75,1108.5
0.932,514.75,594,1108.75
0.933,515.25,594,1109.25
0.934,514.75,594,1108.75
0.935,514.75,594,1108.75
0.936,515.25,593.5,1108.75
0.937,515.25,593.5,1108.75
0.938,515.25,593.5,1108.75
0.939,515.25,593,1108.25
0.94,515.25,592.5,1107.75
0.941,515.25,592,1107.25
0.942,515.25,592,1107.25
0.943,515.25,591.75,1107
0.944,514.75,591.25,1106
0.945,514.75,591.25,1106
0.946,514.75,590.75,1105.5
0.947,514.75,590.75,1105.5
0.948,514.75,590.75,1105.5
0.949,514.75,589.5,1104.25
0.95,514.75,589.5,1104.25
0.951,515.25,589.5,1104.75
0.952,515.25,589.25,1104.5
0.953,515.25,588.5,1103.75
0.954,515.25,588.5,1103.75
0.955,514.75,587.5,1102.25
0.956,514.75,588,1102.75
0.957,515.25,587.5,1102.75
0.958,515.25,587,1102.25
0.959,515.25,587,1102.25
0.96,515.25,587,1102.25
0.961,515.25,587.25,1102.5
0.962,515.25,586.75,1102
0.963,515.75,586.5,1102.25
0.964,516.25,586.5,1102.75
0.965,516.25,586.5,1102.75
0.966,516.25,586.5,1102.75
0.967,516.25,586.5,1102.75
0.968,516.25,586.5,1102.75
0.969,516.25,586.5,1102.75
0.97,516.25,586.5,1102.75
0.971,516.25,586.5,1102.75
0.972,516.25,586.5,1102.75
0.973,516.25,586.5,1102.75
0.974,515.75,586.5,1102.25
0.975,515.75,586,1101.75
0.976,515.75,586,1101.75
0.977,515.75,586,1101.75
0.978,515.75,586.5,1102.25
0.979,515.25,586.25,1101.5
0.98,515.25,586.25,1101.5
0.981,515.25,586.25,1101.5
0.982,515.25,586.25,1101.5
0.983,515.25,586.25,1101.5
0.984,515.25,585.75,1101
0.985,515.25,585.75,1101
0.986,515.25,585.25,1100.5
0.987,515.25,585.25,1100.5
0.988,515.25,585.25,1100.5
0.989,515.25,585.25,1100.5
0.99,515.25,585.25,1100.5
0.991,515.25,585.25,1100.5
0.992,515.25,584.75,1100
0.993,515.25,585,1100.25
0.994,515.25,585,1100.25
0.995,515.25,585,1100.25
0.996,515.25,585,1100.25
0.997,515.25,585.5,1100.75
0.998,515.25,585.5,1100.75
0.999,515.25,586,1101.25
1,515.25,586.5,1101.75
1.001,515.5,586.5,1102
1.002,515.5,586.5,1102
1.003,515.5,586.5,1102
1.004,515.5,586.5,1102
1.005,515.5,586.5,1102
1.006,515.5,586.5,1102
1.007,515.5,587,1102.5
1.008,515.5,587.5,1103
1.009,515.5,587.5,1103
1.01,516,587,1103
1.011,516,587,1103
1.012,516,587.5,1103.5
1.013,516,587.5,1103.5
1.014,516.5,587.5,1104
1.015,516.5,587,1103.5
1.016,516.5,587,1103.5
1.017,516.5,587,1103.5
1.018,516.5,587,1103.5
1.019,516.5,587,1103.5
1.02,517,587,1104
1.021,517,587,1104
1.022,517,587.5,1104.5
1.023,517,587,1104
1.024,517,587,1104
1.025,517,586.75,1103.75
1.026,517,586.25,1103.25
1.027,517,586.25,1103.25
1.028,517.25,586,1103.25
1.029,517.25,586,1103.25
1.03,517.25,586.5,1103.75
1.031,517.25,586.5,1103.75
1.032,517.25,587,1104.25
1.033,517.25,586.5,1103.75
1.034,517.25,586.5,1103.75
1.035,517.75,586.5,1104.25
1.036,517.75,586.5,1104.25
1.037,517.75,586.75,1104.5
1.038,518,586.75,1104.75
1.039,518,587,1105
1.04,518,587.25,1105.25
1.041,518.5,587.25,1105.75
1.042,518.5,587.25,1105.75
1.043,518.5,587.25,1105.75
1.044,518.5,587.25,1105.75
1.045,518.5,587.25,1105.75
1.046,518.5,587.25,1105.75
1.047,518.5,587.25,1105.75
1.048,518.5,587.25,1105.75
1.049,518.5,587,1105.5
1.05,518.5,586.5,1105
1.051,518.5,587,1105.5
1.052,518.5,587,1105.5
1.053,519.5,586.5,1106
1.054,519.5,586.5,1106
1.055,519.5,586.5,1106
1.056,519.5,587,1106.5
1.057,519.5,586.75,1106.25
1.058,519,586.75,1105.75
1.059,519,586.75,1105.75
1.06,519.5,586.75,1106.25
1.061,519.5,587,1106.5
1.062,519.5,587.25,1106.75
1.063,520,587.25,1107.25
1.064,520.25,587.25,1107.5
1.065,520.25,587.25,1107.5
1.066,520.25,587.5,1107.75
1.067,520.25,587.5,1107.75
1.068,520.25,587.5,1107.75
1.069,520.5,587,1107.5
1.07,521,587.5,1108.5
1.071,521,587.75,1108.75
1.072,521,587.75,1108.75
1.073,521,587.75,1108.75
1.074,521,586.75,1107.75
1.075,521.5,586.75,1108.25
1.076,521.5,586.75,1108.25
1.077,521.5,586.75,1108.25
1.078,522,586.5,1108.5
1.079,522,586.75,1108.75
1.08,522,586.75,1108.75
1.081,522,586.25,1108.25
1.082,522,586.25,1108.25
1.083,522.5,585.75,1108.25
1.084,523,585.75,1108.75
1.085,523,585.25,1108.25
1.086,523,585,1108
1.087,523.25,584.5,1107.75
1.088,523.25,584,1107.25
1.089,523.25,584,1107.25
1.09,523.25,584,1107.25
1.091,523.5,583.5,1107
1.092,523.5,583,1106.5
1.093,523.5,583,1106.5
1.094,523.5,582.5,1106
1.095,523.5,582,1105.5
1.096,524,582,1106
1.097,524.25,582,1106.25
1.098,524.25,582,1106.25
1.099,524.25,582,1106.25
1.1,524.25,582,1106.25
1.101,524.25,582,1106.25
1.102,524.25,582,1106.25
1.103,524.25,581.75,1106
1.104,524.75,581.75,1106.5
1.105,524.75,581.75,1106.5
1.106,524.75,581.75,1106.5
1.107,524.75,581.25,1106
1.108,525.75,580.75,1106.5
1.109,525.75,580.75,1106.5
1.11,525.75,580.75,1106.5
1.111,525.75,580.75,1106.5
1.112,525.75,580.75,1106.5
1.113,525.75,580.75,1106.5
1.114,525.75,580.25,1106
1.115,525.75,580.25,1106
1.116,525.75,580.25,1106
1.117,525.75,579.5,1105.25
1.118,526.25,579.5,1105.75
1.119,526.25,579.5,1105.75
1.12,526.25,579.5,1105.75
1.121,526.25,579.5,1105.75
1.122,526.25,579.5,1105.75
1.123,526.25,579.5,1105.75
1.124,526.5,579.5,1106
1.125,526.5,579,1105.5
1.126,526.5,578.5,1105
1.127,526.5,578.5,1105
1.128,526.5,578,1104.5
1.129,526.5,578,1104.5
1.13,526.5,578.5,1105
1.131,526.5,577.5,1104
1.132,526.5,577.5,1104
1.133,526.5,577.5,1104
1.134,526.5,577,1103.5
1.135,526.5,577,1103.5
1.136,526,577,1103
1.137,526,577,1103
1.138,526,577,1103
1.139,526,576.5,1102.5
1.14,526.5,576,1102.5
1.141,527,576,1103
1.142,527,576,1103
1.143,527,576,1103
1.144,527,576,1103
1.145,527,576,1103
1.146,527,575.75,1102.75
1.147,527,575.75,1102.75
1.148,527,575.75,1102.75
1.149,527,575.75,1102.75
1.15,527,576.25,1103.25
1.151,527,575.75,1102.75
1.152,526.75,575.75,1102.5
1.153,526.75,575.5,1102.25
1.154,526.75,574.5,1101.25
1.155,526.25,574,1100.25
1.156,526.25,573.5,1099.75
1.157,526.25,572.5,1098.75
1.158,526.25,572,1098.25
1.159,526.25,572,1098.25
1.16,526.25,572,1098.25
1.161,526.25,571.25,1097.5
1.162,526.25,570.75,1097
1.163,526.25,570.25,1096.5
1.164,526.25,570.25,1096.5
1.165,526.25,569.75,1096
1.166,526.25,569.25,1095.5
1.167,526.25,568.75,1095
1.168,526.5,568.75,1095.25
1.169,526.75,569,1095.75
1.17,527.25,568.25,1095.5
1.171,527.25,568.25,1095.5
1.172,527.75,568.25,1096
1.173,527.75,568.75,1096.5
1.174,527.75,568.75,1096.5
1.175,528.25,568,1096.25
1.176,528.25,568,1096.25
1.177,528.25,568,1096.25
1.178,528.25,568.5,1096.75
1.179,528.75,568,1096.75
1.18,529,568.5,1097.5
1.181,529,568.5,1097.5
1.182,529,568,1097
1.183,529,567.5,1096.5
1.184,529,568,1097
1.185,529,567.5,1096.5
1.186,529,567.5,1096.5
1.187,529,567.5,1096.5
1.188,529,567.25,1096.25
1.189,529.5,567.25,1096.75
1.19,529.5,566.75,1096.25
1.191,530,566.75,1096.75
1.192,530,566.75,1096.75
1.193,530,566.25,1096.25
1.194,530.5,566.25,1096.75
1.195,530.5,566.25,1096.75
1.196,530.5,566.25,1096.75
1.197,531,566.25,1097.25
1.198,531,566.25,1097.25
1.199,531,566.25,1097.25
1.2,531.25,565.75,1097
1.201,531.25,565.75,1097
1.202,531.5,565.75,1097.25
1.203,531.5,565.75,1097.25
1.204,531.5,565.75,1097.25
1.205,532,565.25,1097.25
1.206,532.5,565.25,1097.75
1.207,532.5,565.25,1097.75
1.208,532.75,565.25,1098
1.209,533.25,564.75,1098
1.21,533.25,564.25,1097.5
1.211,533.25,564.25,1097.5
1.212,533.25,564.25,1097.5
1.213,533.25,564.25,1097.5
1.214,533.5,564.25,1097.75
1.215,533.5,564.25,1097.75
1.216,534,564,1098
1.217,534,564,1098
1.218,535,563.75,1098.75
1.219,535,563.75,1098.75
1.22,535,563.75,1098.75
1.221,535.5,563.25,1098.75
1.222,536,563.25,1099.25
1.223,536,563.25,1099.25
1.224,536,562.75,1098.75
1.225,536.25,562.75,1099
1.226,536.25,562.75,1099
1.227,536.5,563.25,1099.75
1.228,536.5,563,1099.5
1.229,537,563,1100
1.23,537,562.5,1099.5
1.231,537.5,562.5,1100
1.232,537.5,563,1100.5
1.233,538,563,1101
1.234,538.5,563.5,1102
1.235,539,563.5,1102.5
1.236,539,563.25,1102.25
1.237,539,563.25,1102.25
1.238,539,562.75,1101.75
1.239,539.25,562.75,1102
1.24,539.75,562.75,1102.5
1.241,539.75,562.75,1102.5
1.242,539.75,562.75,1102.5
1.243,540.25,562.75,1103
1.244,540.75,562.75,1103.5
1.245,541.75,562.5,1104.25
1.246,542.25,562.5,1104.75
1.247,542.25,562.5,1104.75
1.248,542.25,562.5,1104.75
1.249,542.75,562.75,1105.5
1.25,543,563,1106
1.251,543,563,1106
1.252,543,562.5,1105.5
1.253,543,562.5,1105.5
1.254,543,563,1106
1.255,543.5,563,1106.5
1.256,544,562.5,1106.5
1.257,544,562,1106
1.258,544.5,562,1106.5
1.259,544.5,561.75,1106.25
1.26,544.5,561.75,1106.25
1.261,544.5,560.5,1105
1.262,544.5,560.5,1105
1.263,544.5,560,1104.5
1.264,544.5,560,1104.5
1.265,544.5,559.5,1104
1.266,544.5,559,1103.5
1.267,544.5,559,1103.5
1.268,544.5,558.75,1103.25
1.269,544.25,558.25,1102.5
1.27,544.25,558.75,1103
1.271,544.25,559.25,1103.5
1.272,544.75,559.25,1104
1.273,544.75,559.5,1104.25
1.274,544.75,559.5,1104.25
1.275,545.25,560.5,1105.75
1.276,546,560.5,1106.5
1.277,546,561,1107
1.278,546,561.75,1107.75
1.279,546,561.75,1107.75
1.28,546,562,1108
1.281,546.5,562,1108.5
1.282,547,562.25,1109.25
1.283,547,562.75,1109.75
1.284,547.25,562.75,1110
1.285,547.25,563.25,1110.5
1.286,547.5,563.25,1110.75
1.287,547.5,563.25,1110.75
1.288,547.5,563.75,1111.25
1.289,547.5,563.75,1111.25
1.29,547.5,563.5,1111
1.291,547.5,563.5,1111
1.292,548.5,564,1112.5
1.293,548.5,564,1112.5
1.294,548.5,563.75,1112.25
1.295,549,563.25,1112.25
1.296,549.25,563.25,1112.5
1.297,549.25,563.25,1112.5
1.298,549.25,563,1112.25
1.299,549.25,563,1112.25
1.3,549.25,562.5,1111.75
1.301,549.75,562,1111.75
1.302,549.75,562,1111.75
1.303,550.25,562,1112.25
1.304,550.25,562,1112.25
1.305,550.25,561.75,1112
1.306,549.75,561.25,1111
1.307,550.25,561.25,1111.5
1.308,550.25,561.25,1111.5
1.309,550.25,560.75,1111
1.31,550.25,560.75,1111
1.311,550.25,560.75,1111
1.312,550.25,560.75,1111
1.313,550.25,561,1111.25
1.314,550.25,561,1111.25
1.315,550.25,561,1111.25
1.316,550.25,560.75,1111
1.317,550.25,560.75,1111
1.318,550.25,560.75,1111
1.319,549.75,561,1110.75
1.32,550.25,561,1111.25
1.321,550.25,561,1111.25
1.322,550.25,561,1111.25
1.323,550.25,561,1111.25
1.324,550.25,561,1111.25
1.325,550.25,561,1111.25
1.326,550.25,561,1111.25
1.327,550.25,560.75,1111
1.328,550.25,560.75,1111
1.329,550.75,560.75,1111.5
1.33,550.75,561.25,1112
1.331,550.75,561.25,1112
1.332,550.75,560.75,1111.5
1.333,550.75,560.25,1111
1.334,550.75,560.25,1111
1.335,550.75,560.25,1111
1.336,550.75,559.75,1110.5
1.337,550.75,559.75,1110.5
1.338,550.75,559.5,1110.25
1.339,550.75,559.25,1110
1.34,550.75,559.25,1110
1.341,550.75,558.75,1109.5
1.342,550.75,558.25,1109
1.343,550.75,558.25,1109
1.344,550.75,558.25,1109
1.345,550.75,557.75,1108.5
1.346,550.75,557.75,1108.5
1.347,550.75,557.75,1108.5
1.348,550.75,557.25,1108
1.349,550.75,557.75,1108.5
1.35,551,557.75,1108.75
1.351,550.5,558.25,1108.75
1.352,550.5,558.25,1108.75
1.353,550,557.75,1107.75
1.354,550,558,1108
1.355,550,558,1108
1.356,549.75,558,1107.75
1.357,549.75,557.5,1107.25
1.358,549.75,557.5,1107.25
1.359,549.75,557.5,1107.25
1.36,549.75,557.25,1107
1.361,549.75,557.25,1107
1.362,548.75,557.25,1106
1.363,548.75,556.75,1105.5
1.364,548.75,556.5,1105.25
1.365,548.75,556.25,1105
1.366,548.75,556.25,1105
1.367,548.25,555.75,1104
1.368,548.25,555.75,1104
1.369,548.25,555.75,1104
1.37,548.25,555.75,1104
1.371,548.25,555.75,1104
1.372,548.75,555.25,1104
1.373,548.75,555.25,1104
1.374,548.75,555.25,1104
1.375,549.25,555.25,1104.5
1.376,549.25,555.25,1104.5
1.377,549.25,555.25,1104.5
1.378,549.25,554.75,1104
1.379,549.75,554.75,1104.5
1.38,549.75,554.75,1104.5
1.381,549.75,554.75,1104.5
1.382,549.75,555,1104.75
1.383,549.75,555,1104.75
1.384,549.75,555,1104.75
1.385,549.75,555,1104.75
1.386,549.75,555,1104.75
1.387,549.75,555,1104.75
1.388,550.25,555,1105.25
1.389,550.25,555,1105.25
1.39,550.25,555,1105.25
1.391,550.25,554,1104.25
1.392,550.25,554,1104.25
1.393,550.25,554,1104.25
1.394,550.25,553.5,1103.75
1.395,550.25,553.5,1103.75
1.396,550.25,553.25,1103.5
1.397,550.25,553,1103.25
1.398,550.25,553,1103.25
1.399,550.25,552.75,1103
1.4,550.75,552.75,1103.5
1.401,550.75,552.75,1103.5
1.402,550.75,552.75,1103.5
1.403,550.75,552,1102.75
1.404,550.75,552,1102.75
1.405,550.75,552,1102.75
1.406,550.75,552.25,1103
1.407,550.75,552.25,1103
1.408,550.75,552.25,1103
1.409,550.75,551.75,1102.5
1.41,550.75,551.75,1102.5
1.411,550.75,551.25,1102
1.412,550.75,551.25,1102
1.413,550.75,551.25,1102
1.414,550.75,550.75,1101.5
1.415,551,550.75,1101.75
1.416,551,551.25,1102.25
1.417,551,551.25,1102.25
1.418,551,551,1102
1.419,551,551.5,1102.5
1.42,551,551.5,1102.5
1.421,551,551.5,1102.5
1.422,551,551.5,1102.5
1.423,551,551,1102
1.424,551,551,1102
1.425,551.25,551,1102.25
1.426,551.25,551,1102.25
1.427,551.75,551,1102.75
1.428,552.25,551.25,1103.5
1.429,552.25,551.25,1103.5
1.43,552.25,551.25,1103.5
1.431,552.25,550.75,1103
1.432,552.75,550.75,1103.5
1.433,552.75,550.75,1103.5
1.434,552.75,550.75,1103.5
1.435,552.75,550.75,1103.5
1.436,552.75,550.25,1103
1.437,552.75,550.25,1103
1.438,553.25,550.25,1103.5
1.439,553.25,550.25,1103.5
1.44,553.25,550.25,1103.5
1.441,553.25,550.25,1103.5
1.442,553.25,550.25,1103.5
1.443,553.25,550.25,1103.5
1.444,553.5,550.75,1104.25
1.445,553.5,550.75,1104.25
1.446,553.5,550.75,1104.25
1.447,553.5,550.25,1103.75
1.448,553.75,550.5,1104.25
1.449,554.25,550.5,1104.75
1.45,554.75,550.5,1105.25
1.451,554.75,550.5,1105.25
1.452,554.75,550.5,1105.25
1.453,554.75,550.5,1105.25
1.454,555.25,550,1105.25
1.455,555.25,549.5,1104.75
1.456,556.25,549.5,1105.75
1.457,556.75,549.5,1106.25
1.458,556.75,549.5,1106.25
1.459,556.75,549.5,1106.25
1.46,556.75,549.25,1106
1.461,557.25,549.25,1106.5
1.462,557.5,549.25,1106.75
1.463,557.5,549,1106.5
1.464,557.5,548.5,1106
1.465,557.5,548.5,1106
1.466,557.5,548.5,1106
1.467,557.5,548.5,1106
1.468,557.75,548.5,1106.25
1.469,557.75,548.5,1106.25
1.47,557.75,548.5,1106.25
1.471,557.75,548.5,1106.25
1.472,557.75,548.5,1106.25
1.473,557.75,548.5,1106.25
1.474,557.75,548.5,1106.25
1.475,557.75,549,1106.75
1.476,557.75,549,1106.75
1.477,557.75,549,1106.75
1.478,558.25,549,1107.25
1.479,558.25,549,1107.25
1.48,558.75,549,1107.75
1.481,558.75,549.5,1108.25
1.482,559.25,549.5,1108.75
1.483,559.25,549.5,1108.75
1.484,559.25,550.5,1109.75
1.485,559.75,550.5,1110.25
1.486,560.25,550.5,1110.75
1.487,560.25,550.5,1110.75
1.488,560.25,550.75,1111
1.489,560.5,550.75,1111.25
1.49,560.5,551.25,1111.75
1.491,560.5,551.25,1111.75
1.492,560.75,551.25,1112
1.493,561,551.25,1112.25
1.494,561,551.25,1112.25
1.495,561,551.25,1112.25
1.496,561,551.75,1112.75
1.497,561,551.75,1112.75
1.498,561,551.75,1112.75
1.499,561.5,551.75,1113.25
1.5,561.5,551.75,1113.25
1.501,561.5,551.75,1113.25
1.502,562,551.75,1113.75
1.503,562,551.75,1113.75
1.504,562.5,551.75,1114.25
1.505,562.5,551.75,1114.25
1.506,562.5,551.75,1114.25
1.507,562.5,552.25,1114.75
1.508,563.25,552.25,1115.5
1.509,563.75,552.25,1116
1.51,563.75,552.25,1116
1.511,564.25,552.25,1116.5
1.512,564.75,551.75,1116.5
1.513,564.75,552,1116.75
1.514,564.75,552,1116.75
1.515,565,552.5,1117.5
1.516,566,552.5,1118.5
1.517,566,553,1119
1.518,566,553.5,1119.5
1.519,566.5,553.5,1120
1.52,567,554.25,1121.25
1.521,567,554.25,1121.25
1.522,567,554.75,1121.75
1.523,567.75,555.25,1123
1.524,568.25,556.25,1124.5
1.525,568.25,556.25,1124.5
1.526,568.25,556.25,1124.5
1.527,568.5,556.25,1124.75
1.528,568.5,556.25,1124.75
1.529,568.75,556.5,1125.25
1.53,568.75,556.5,1125.25
1.531,569.25,555.5,1124.75
1.532,569.25,555.5,1124.75
1.533,569.25,555,1124.25
1.534,569.25,554.75,1124
1.535,568.75,554.5,1123.25
1.536,568.75,553.5,1122.25
1.537,568.75,553,1121.75
1.538,568.75,552.25,1121
1.539,568.5,551.25,1119.75
1.54,568.5,550.75,1119.25
1.541,568.5,549.5,1118
1.542,568.5,548.5,1117
1.543,568,548,1116
1.544,568,546.25,1114.25
1.545,568,545.5,1113.5
1.546,567.5,545.25,1112.75
1.547,567.25,543.25,1110.5
1.548,567,542.25,1109.25
1.549,567,541.75,1108.75
1.55,566.75,540.25,1107
1.551,566.75,539.25,1106
1.552,566.75,538.75,1105.5
1.553,566.75,536.75,1103.5
1.554,566.75,535.75,1102.5
1.555,566.75,534.25,1101
1.556,566.75,532.75,1099.5
1.557,566.25,531,1097.25
1.558,566.75,530,1096.75
1.559,566.25,528.25,1094.5
1.56,566.25,526.75,1093
1.561,565.75,524.75,1090.5
1.562,565.75,523.5,1089.25
1.563,565.75,521,1086.75
1.564,566.25,520.25,1086.5
1.565,565.75,517.5,1083.25
1.566,565.5,516.25,1081.75
1.567,565.5,514,1079.5
1.568,565.75,512.25,1078
1.569,565.75,510.5,1076.25
1.57,565.25,508.25,1073.5
1.571,565.5,506.75,1072.25
1.572,566,504.75,1070.75
1.573,566,503.75,1069.75
1.574,566,501.75,1067.75
1.575,566.25,499.75,1066
1.576,566.75,498.25,1065
1.577,566.75,496.25,1063
1.578,566.75,494.75,1061.5
1.579,566.5,492.5,1059
1.58,566.5,492,1058.5
1.581,566.5,490.25,1056.75
1.582,566.25,487.75,1054
1.583,566.25,487,1053.25
1.584,565.75,485.5,1051.25
1.585,565.75,484.25,1050
1.586,565.75,483.5,1049.25
1.587,566,482.5,1048.5
1.588,566,481.25,1047.25
1.589,566,480.75,1046.75
1.59,566,479.75,1045.75
1.591,565.5,478.75,1044.25
1.592,565.5,478,1043.5
1.593,565.5,477.25,1042.75
1.594,565,476.5,1041.5
1.595,565.5,475.5,1041
1.596,565.5,475.5,1041
1.597,565.5,475.75,1041.25
1.598,564.75,475.25,1040
1.599,565.25,475,1040.25
1.6,565.75,475.75,1041.5
1.601,565.75,475.5,1041.25
1.602,565.75,475.75,1041.5
1.603,566,475.5,1041.5
1.604,566,476,1042
1.605,567,476.75,1043.75
1.606,566.5,477.5,1044
1.607,567.5,478,1045.5
1.608,567.5,478,1045.5
1.609,568,479,1047
1.61,569,480,1049
1.611,570,480.25,1050.25
1.612,570,481.75,1051.75
1.613,570.75,483.25,1054
1.614,571.75,484.5,1056.25
1.615,573,486,1059
1.616,574,487.5,1061.5
1.617,575.5,489,1064.5
1.618,576.5,491.25,1067.75
1.619,577.75,493,1070.75
1.62,578.75,495.25,1074
1.621,579.75,497.75,1077.5
1.622,581.25,500.5,1081.75
1.623,581.75,503,1084.75
1.624,583.75,505.25,1089
1.625,585.25,508,1093.25
1.626,586.25,511.25,1097.5
1.627,587.5,513.25,1100.75
1.628,588.25,517,1105.25
1.629,590,519.5,1109.5
1.63,590.75,522.5,1113.25
1.631,592,525,1117
1.632,592.75,527.75,1120.5
1.633,594.5,530,1124.5
1.634,594.75,533.25,1128
1.635,595.75,535.5,1131.25
1.636,597.25,538.25,1135.5
1.637,598,540.25,1138.25
1.638,598.5,543,1141.5
1.639,599.25,544.5,1143.75
1.64,601,546.25,1147.25
1.641,601.5,548.5,1150
1.642,602.25,550.25,1152.5
1.643,603,551.5,1154.5
1.644,602.75,553.25,1156
1.645,603.75,554.25,1158
1.646,604.25,555.5,1159.75
1.647,605,557,1162
1.648,605.25,558,1163.25
1.649,605.75,559,1164.75
1.65,606.75,559.5,1166.25
1.651,606.5,559.75,1166.25
1.652,607.5,560.75,1168.25
1.653,608,561.25,1169.25
1.654,608.5,562.75,1171.25
1.655,608.75,562.25,1171
1.656,609.5,563,1172.5
1.657,610,564,1174
1.658,609.5,564.25,1173.75
1.659,610.25,564.5,1174.75
1.66,610.25,564.25,1174.5
1.661,610.75,564.75,1175.5
1.662,611.5,565.25,1176.75
1.663,611.5,564.75,1176.25
1.664,611.75,565.25,1177
1.665,611.25,565.25,1176.5
1.666,611.25,564.75,1176
1.667,610.75,564.25,1175
1.668,610.75,564.25,1175
1.669,611,564.25,1175.25
1.67,610.25,563.25,1173.5
1.671,610.75,562.25,1173
1.672,610.5,562.25,1172.75
1.673,610,562.25,1172.25
1.674,610.5,562.25,1172.75
1.675,610,561.75,1171.75
1.676,609.75,561.25,1171
1.677,610,560.75,1170.75
1.678,610,560,1170
1.679,609.5,560,1169.5
1.68,610,559,1169
1.681,610,559.5,1169.5
1.682,609.5,559.25,1168.75
1.683,610.5,559,1169.5
1.684,610,558.5,1168.5
1.685,609.75,558,1167.75
1.686,609.75,557,1166.75
1.687,609.75,557.25,1167
1.688,609.5,556.25,1165.75
1.689,609.75,556.25,1166
1.69,609.75,555.25,1165
1.691,609.25,554.25,1163.5
1.692,609,553.75,1162.75
1.693,609,553.75,1162.75
1.694,608.5,551.75,1160.25
1.695,608.5,551.25,1159.75
1.696,608.25,550.5,1158.75
1.697,608,549.75,1157.75
1.698,607.25,549.25,1156.5
1.699,607.25,547.5,1154.75
1.7,606.75,547,1153.75
1.701,606.75,546.5,1153.25
1.702,605.75,545.25,1151
1.703,605.25,545.25,1150.5
1.704,604.75,543.75,1148.5
1.705,604.25,543.75,1148
1.706,603.5,542.5,1146
1.707,603.5,542,1145.5
1.708,602.25,541.25,1143.5
1.709,602.25,540.75,1143
1.71,602,540.25,1142.25
1.711,600.75,539.5,1140.25
1.712,600.75,538.75,1139.5
1.713,599.75,538.75,1138.5
1.714,599,538.25,1137.25
1.715,598.25,537.75,1136
1.716,597.75,537.5,1135.25
1.717,596.75,537.5,1134.25
1.718,596.5,537,1133.5
1.719,595.5,537,1132.5
1.72,594.25,536.5,1130.75
1.721,594,536,1130
1.722,592.75,535.25,1128
1.723,592.25,535,1127.25
1.724,591.25,535,1126.25
1.725,590.75,534,1124.75
1.726,590,533.5,1123.5
1.727,588.5,532.5,1121
1.728,588,532.5,1120.5
1.729,587.5,532,1119.5
1.73,587,531,1118
1.731,586,531,1117
1.732,585.25,530,1115.25
1.733,584,529.5,1113.5
1.734,583.5,528.5,1112
1.735,582.5,528.5,1111
1.736,581.5,528,1109.5
1.737,580.75,527.25,1108
1.738,580,527,1107
1.739,579.5,527,1106.5
1.74,578.5,526.5,1105
1.741,578,524.5,1102.5
1.742,577,524.5,1101.5
1.743,576,524.25,1100.25
1.744,575.75,524,1099.75
1.745,575,523,1098
1.746,574.5,522.5,1097
1.747,573.5,521.5,1095
1.748,573.25,521,1094.25
1.749,573,521,1094
1.75,571.75,519.75,1091.5
1.751,571.25,519.75,1091
1.752,570.75,519.25,1090
1.753,570.25,518.75,1089
1.754,570,518.25,1088.25
1.755,569.5,517,1086.5
1.756,569.25,517,1086.25
1.757,568.75,517,1085.75
1.758,568.75,515,1083.75
1.759,568.5,515,1083.5
1.76,568.5,515,1083.5
1.761,567.5,514.5,1082
1.762,567.5,514,1081.5
1.763,567,514,1081
1.764,567,514,1081
1.765,566.25,512.5,1078.75
1.766,566.25,512,1078.25
1.767,565.25,512,1077.25
1.768,565,511.25,1076.25
1.769,564.75,511.25,1076
1.77,564.25,510.75,1075
1.771,564.5,510.25,1074.75
1.772,563.5,509.5,1073
1.773,563.5,509.5,1073
1.774,563.5,509.5,1073
1.775,562.75,508.5,1071.25
1.776,562.75,508.25,1071
1.777,562.25,507.75,1070
1.778,561.5,507,1068.5
1.779,561,506.5,1067.5
1.78,561,506.5,1067.5
1.781,560.5,506,1066.5
1.782,560.25,504.75,1065
1.783,560.25,504.75,1065
1.784,559.75,504.5,1064.25
1.785,559.75,504,1063.75
1.786,559.75,502.5,1062.25
1.787,558.75,502,1060.75
1.788,558.75,501.5,1060.25
1.789,558,501.5,1059.5
1.79,557.75,500.25,1058
1.791,557.75,500,1057.75
1.792,556.75,499.5,1056.25
1.793,556.75,498.5,1055.25
1.794,557.25,498.5,1055.75
1.795,557.25,498,1055.25
1.796,556.75,497.5,1054.25
1.797,556.75,496.5,1053.25
1.798,556.5,496,1052.5
1.799,557,496,1053
1.8,557,494.25,1051.25
