a,,,
b,,,
,,,
,,,
,,,
,,,
,,,
Time (s),Left (N),Right (N),Combined (N)
4.617,0,275.25,275.25
4.618,0,270,270
4.619,0,264,264
4.62,0,258.75,258.75
4.621,0,253.25,253.25
4.622,0,248,248
4.623,0,242.75,242.75
4.624,0,237,237
4.625,0,232.5,232.5
4.626,0,228,228
4.627,0,222.5,222.5
4.628,0,218.5,218.5
4.629,0,213.75,213.75
4.63,0,209.5,209.5
4.631,0,205.25,205.25
4.632,0,200.75,200.75
4.633,0,196.25,196.25
4.634,0,192.25,192.25
4.635,0,188.5,188.5
4.636,0,184.5,184.5
4.637,0,181.25,181.25
4.638,0,177.75,177.75
4.639,0,174.5,174.5
4.64,0.5,171,171.5
4.641,0,168.25,168.25
4.642,0,164.75,164.75
4.643,0,161.25,161.25
4.644,0,158.25,158.25
4.645,0,155.5,155.5
4.646,0,152,152
4.647,0,149,149
4.648,0,146,146
4.649,0,142.25,142.25
4.65,0,139.75,139.75
4.651,0,136,136
4.652,0,133.25,133.25
4.653,0,129.75,129.75
4.654,0,126.75,126.75
4.655,0,123.5,123.5
4.656,0,120.75,120.75
4.657,0,117.75,117.75
4.658,0,114.75,114.75
4.659,0,111.25,111.25
4.66,0,108.25,108.25
4.661,0,105.75,105.75
4.662,0,103.5,103.5
4.663,0,100.5,100.5
4.664,0,98,98
4.665,0,95.25,95.25
4.666,0,92.75,92.75
4.667,0,90,90
4.668,0,87.5,87.5
4.669,0,84.75,84.75
4.67,0,82.25,82.25
4.671,0,80.25,80.25
4.672,0,77.25,77.25
4.673,0,75.25,75.25
4.674,0,72.75,72.75
4.675,0,71,71
4.676,0,68,68
4.677,0,66.25,66.25
4.678,0,63.25,63.25
4.679,0,61,61
4.68,0,58.25,58.25
4.681,0,55.5,55.5
4.682,0,53.25,53.25
4.683,0,50.5,50.5
4.684,0,47,47
4.685,0,44,44
4.686,0,40.75,40.75
4.687,0,37.25,37.25
4.688,0,34,34
4.689,0,30.5,30.5
4.69,0,27,27
4.691,0,23,23
4.692,0,20.25,20.25
4.693,0,17,17
4.694,0,14.25,14.25
4.695,0,11.25,11.25
4.696,0,8.75,8.75
4.697,0,7.5,7.5
4.698,0,5.75,5.75
4.699,0,4.5,4.5
4.7,0,2.75,2.75
4.701,0,2.75,2.75
4.702,0,2,2
4.703,0,1.75,1.75
4.704,0,1.75,1.75
4.705,0,2.25,2.25
4.706,0,2.25,2.25
4.707,0,2.5,2.5
4.708,0,2.5,2.5
4.709,0,3,3
4.71,0,2.75,2.75
4.711,0,3.25,3.25
4.712,0.5,3.25,3.75
4.713,0.5,4.5,5
4.714,0.5,4,4.5
4.715,0.5,5,5.5
4.716,1,4.75,5.75
4.717,1,5.5,6.5
4.718,1,5.5,6.5
4.719,0,5.5,5.5
4.72,0,5.75,5.75
4.721,0,5.75,5.75
4.722,0,5.75,5.75
4.723,0,5.75,5.75
4.724,0,5.5,5.5
4.725,0,5.5,5.5
4.726,0,5.5,5.5
4.727,0,5.5,5.5
4.728,0,4.5,4.5
4.729,0,4.5,4.5
4.73,0,5,5
4.731,0,4.5,4.5
4.732,0,4.5,4.5
4.733,0,4.5,4.5
4.734,0,4.25,4.25
4.735,0,4.5,4.5
4.736,0,4.5,4.5
4.737,0,4.5,4.5
4.738,0,4,4
4.739,0,4.5,4.5
4.74,0,4,4
4.741,0,4,4
4.742,0,3.5,3.5
4.743,0,3.5,3.5
4.744,0,4,4
4.745,0,4,4
4.746,0,4,4
4.747,0,4.25,4.25
4.748,0,4.5,4.5
4.749,0,4.5,4.5
4.75,0,4.5,4.5
4.751,0,4.5,4.5
4.752,0,4.5,4.5
4.753,0,4,4
4.754,0,4,4
4.755,0,4,4
4.756,0,4.5,4.5
4.757,0,5,5
4.758,0,4.5,4.5
4.759,0,4.5,4.5
4.76,0,4.5,4.5
4.761,0,4.5,4.5
4.762,0,4.5,4.5
4.763,0,4.5,4.5
4.764,0,4.5,4.5
4.765,0,4,4
4.766,0,4.5,4.5
4.767,0,4.5,4.5
4.768,0,4,4
4.769,0,5,5
4.77,0,4.75,4.75
4.771,0,4.75,4.75
4.772,0,4.25,4.25
4.773,0,4.75,4.75
4.774,0,4.25,4.25
4.775,0,4.5,4.5
4.776,0,4.5,4.5
4.777,0,4.25,4.25
4.778,0,4.25,4.25
4.779,0,4.25,4.25
4.78,0,4.75,4.75
4.781,0,4.5,4.5
4.782,0,4.5,4.5
4.783,0,4.5,4.5
4.784,0,4.5,4.5
4.785,0,4.5,4.5
4.786,0,4.5,4.5
4.787,0,4.5,4.5
4.788,0,4.5,4.5
4.789,0,5,5
4.79,0,5,5
4.791,0,5,5
4.792,0,4.5,4.5
4.793,0,4,4
4.794,0,4.5,4.5
4.795,0,4.5,4.5
4.796,0,4.5,4.5
4.797,0,4.5,4.5
4.798,0,4.5,4.5
4.799,0,4.5,4.5
4.8,0,5,5
4.801,0,5,5
4.802,0,4,4
4.803,0,4,4
4.804,0,4,4
4.805,0,4.5,4.5
4.806,0,4.5,4.5
4.807,0,4.25,4.25
4.808,0,4.25,4.25
4.809,0,4.5,4.5
4.81,0,5,5
4.811,0,5,5
4.812,0,5,5
4.813,0,5,5
4.814,0,5,5
4.815,0,5,5
4.816,0,5,5
4.817,0,5,5
4.818,0,5,5
4.819,0,5,5
4.82,0,5.5,5.5
4.821,0,4.5,4.5
4.822,0,4.5,4.5
4.823,0,4.5,4.5
4.824,0,5,5
4.825,0,5,5
4.826,0,4.75,4.75
4.827,0,4.75,4.75
4.828,0,4.75,4.75
4.829,0,4.75,4.75
4.83,0,4.75,4.75
4.831,0,4.5,4.5
4.832,0,4.75,4.75
4.833,0,4.25,4.25
4.834,0,4.25,4.25
4.835,0,3.75,3.75
4.836,0,3.75,3.75
4.837,0,3.75,3.75
4.838,0,3.5,3.5
4.839,0,3.5,3.5
4.84,0,3.5,3.5
4.841,0,4,4
4.842,0,4,4
4.843,0,4,4
4.844,0,3.5,3.5
4.845,0,3.5,3.5
4.846,0,4,4
4.847,0,4,4
4.848,0,4,4
4.849,0,4,4
4.85,0,4,4
4.851,0,4.5,4.5
4.852,0,4.5,4.5
4.853,0,4.5,4.5
4.854,0,4.5,4.5
4.855,0,4.5,4.5
4.856,0,4.5,4.5
4.857,0,4.5,4.5
4.858,0,4.5,4.5
4.859,0,4.5,4.5
4.86,0,4.5,4.5
4.861,0,4.5,4.5
4.862,0,4,4
4.863,0,3.5,3.5
4.864,0,3.5,3.5
4.865,0,3.5,3.5
4.866,0,3.5,3.5
4.867,0,3.5,3.5
4.868,0,3.5,3.5
4.869,0,3.5,3.5
4.87,0,3.5,3.5
4.871,0,4,4
4.872,0,4,4
4.873,0,4,4
4.874,0,4,4
4.875,0,4,4
4.876,0,4,4
4.877,0,4,4
4.878,0,4,4
4.879,0,4,4
4.88,0,4,4
4.881,0,4,4
4.882,0,4,4
4.883,0,4,4
4.884,0,4,4
4.885,0,4,4
4.886,0,4,4
4.887,0,4,4
4.888,0,4,4
4.889,0,4,4
4.89,0,4,4
4.891,0,4.5,4.5
4.892,0,4.5,4.5
4.893,0,4.5,4.5
4.894,0,4.5,4.5
4.895,0,4.5,4.5
4.896,0,5,5
4.897,0,5,5
4.898,0,5,5
4.899,0,5,5
4.9,0,5,5
4.901,0,5,5
4.902,0,5,5
4.903,0,5,5
4.904,0,5,5
4.905,0,5,5
4.906,0,5.25,5.25
4.907,0,5.25,5.25
4.908,0,5.25,5.25
4.909,0,5.25,5.25
4.91,0,5.25,5.25
4.911,0,5.5,5.5
4.912,0,5,5
4.913,0,5,5
4.914,0,5,5
4.915,0,5,5
4.916,0,4.5,4.5
4.917,0,4.5,4.5
4.918,0,5,5
4.919,0,5,5
4.92,0,4.5,4.5
4.921,0,4.5,4.5
4.922,0,4.5,4.5
4.923,0,4,4
4.924,0,4,4
4.925,0.5,4,4.5
4.926,0.5,4,4.5
4.927,0.5,5,5.5
4.928,0.5,5,5.5
4.929,0.5,4.5,5
4.93,0.5,4.75,5.25
4.931,0.5,4.5,5
4.932,0.5,4.5,5
4.933,0.25,4,4.25
4.934,0.25,4,4.25
4.935,0.25,4.5,4.75
4.936,0,3.25,3.25
4.937,0,3.25,3.25
4.938,0,3.25,3.25
4.939,0,2.75,2.75
4.94,0,2.75,2.75
4.941,0,2.75,2.75
4.942,0,2.25,2.25
4.943,0,2.25,2.25
4.944,0,2.25,2.25
4.945,0,2.75,2.75
4.946,0,2.75,2.75
4.947,0,2.75,2.75
4.948,0,2.75,2.75
4.949,0,2.25,2.25
4.95,0,2.25,2.25
4.951,0,2.25,2.25
4.952,0,2.75,2.75
4.953,0,2.75,2.75
4.954,0,2.75,2.75
4.955,0,2.75,2.75
4.956,0,2.75,2.75
4.957,0,3.25,3.25
4.958,0,3.25,3.25
4.959,0,4.25,4.25
4.96,0,4.25,4.25
4.961,0,4.25,4.25
4.962,0,4.25,4.25
4.963,0,4.25,4.25
4.964,0,4.75,4.75
4.965,0,4.75,4.75
4.966,0,4.75,4.75
4.967,0,4.75,4.75
4.968,0,4.75,4.75
4.969,0,3.75,3.75
4.97,0,3.75,3.75
4.971,0,3.75,3.75
4.972,0,3.75,3.75
4.973,0,3.75,3.75
4.974,0,4,4
4.975,0,4,4
4.976,0,4,4
4.977,0,4,4
4.978,0,3.5,3.5
4.979,0,4.25,4.25
4.98,0,4.25,4.25
4.981,0,4.25,4.25
4.982,0,4.25,4.25
4.983,0,4.25,4.25
4.984,0,4.5,4.5
4.985,0,4.5,4.5
4.986,0,5,5
4.987,0,4.5,4.5
4.988,0,4.5,4.5
4.989,0,4.5,4.5
4.99,0,4.5,4.5
4.991,0,4.5,4.5
4.992,0,5,5
4.993,0,4.5,4.5
4.994,0,5,5
4.995,0,5,5
4.996,0,4.5,4.5
4.997,0,4,4
4.998,0,4,4
4.999,0,4,4
5,0,4,4
5.001,0,3.5,3.5
5.002,0,3.5,3.5
5.003,0,3.5,3.5
5.004,0,4,4
5.005,0,3.5,3.5
5.006,0,3.5,3.5
5.007,0,3.5,3.5
5.008,0,3.5,3.5
5.009,0,3.5,3.5
5.01,0,4,4
5.011,0,4,4
5.012,0,4.5,4.5
5.013,0,5,5
5.014,0,5,5
5.015,0,5,5
5.016,0,5,5
5.017,0,5,5
5.018,0,5,5
5.019,0,5,5
5.02,0,5.5,5.5
5.021,0,5.5,5.5
5.022,0,5.5,5.5
5.023,0,5.5,5.5
5.024,0,5.5,5.5
5.025,0,5,5
5.026,0,5,5
5.027,0,5,5
5.028,0,5,5
5.029,0,4.5,4.5
5.03,0,4.5,4.5
5.031,0,4.5,4.5
5.032,0,4,4
5.033,0,4,4
5.034,0,4,4
5.035,0,4,4
5.036,0,4.5,4.5
5.037,0,4,4
5.038,0,3.5,3.5
5.039,0,3,3
5.04,0,3.5,3.5
5.041,0,3.25,3.25
5.042,0,3,3
5.043,0,3,3
5.044,0,3,3
5.045,0,3.75,3.75
5.046,0,3.25,3.25
5.047,0,3.25,3.25
5.048,0,3.25,3.25
5.049,0,3.25,3.25
5.05,0,3.5,3.5
5.051,0,3.5,3.5
5.052,0,3,3
5.053,0,3,3
5.054,0,3,3
5.055,0,3,3
5.056,0,3,3
5.057,0,3,3
5.058,0,3.5,3.5
5.059,0,3.5,3.5
5.06,0,3.5,3.5
5.061,0,3.5,3.5
5.062,0,3.5,3.5
5.063,0,4,4
5.064,0,4.5,4.5
5.065,0,4.5,4.5
5.066,0,4.5,4.5
5.067,0,4.5,4.5
5.068,0,4.5,4.5
5.069,0,4.5,4.5
5.07,0,5,5
5.071,0,5,5
5.072,0,5,5
5.073,0,5,5
5.074,0,5,5
5.075,0,5,5
5.076,0,5,5
5.077,0,4.5,4.5
5.078,0,4.5,4.5
5.079,0,4.5,4.5
5.08,0,4.5,4.5
5.081,0,4,4
5.082,0,4,4
5.083,0,3.75,3.75
5.084,0,3.75,3.75
5.085,0,4.25,4.25
5.086,0,3.75,3.75
5.087,0,3.25,3.25
5.088,0,3.25,3.25
5.089,0,3.25,3.25
5.09,0,3.25,3.25
5.091,0,3.25,3.25
5.092,0,3.25,3.25
5.093,0,2.75,2.75
5.094,0,3,3
5.095,0,3,3
5.096,0,3,3
5.097,0,3,3
5.098,0,3,3
5.099,0,3,3
5.1,0,3,3
5.101,0,3.5,3.5
5.102,0,3.5,3.5
5.103,0,3.5,3.5
5.104,0,3.5,3.5
5.105,0,3.5,3.5
5.106,0,3.5,3.5
5.107,0,3.5,3.5
5.108,0,3.5,3.5
5.109,0,3.5,3.5
5.11,0,3,3
5.111,0,3,3
5.112,0,3,3
5.113,0,3.5,3.5
5.114,0,3.5,3.5
5.115,0,4,4
5.116,0,4,4
5.117,0,4,4
5.118,0,4,4
5.119,0,3.5,3.5
5.12,0,3.25,3.25
5.121,0,3.25,3.25
5.122,0,3.25,3.25
5.123,0,3.25,3.25
5.124,0,3.25,3.25
5.125,0,3.75,3.75
5.126,0,3.75,3.75
5.127,0.5,3.75,4.25
5.128,0.5,3.75,4.25
5.129,0,4,4
5.13,0,4,4
5.131,0,4,4
5.132,0,4,4
5.133,0,3.5,3.5
5.134,0,2.75,2.75
5.135,0,2.75,2.75
5.136,0,2.75,2.75
5.137,0,2.75,2.75
5.138,0,2.75,2.75
5.139,0,1.5,1.5
5.14,0,1.5,1.5
5.141,0,1.5,1.5
5.142,0,1.5,1.5
5.143,0,2.5,2.5
5.144,0,2,2
5.145,0,2,2
5.146,0,2.5,2.5
5.147,0,2,2
5.148,0,2.5,2.5
5.149,0,2.5,2.5
5.15,0,2.5,2.5
5.151,0,2.5,2.5
5.152,0,2.5,2.5
5.153,0,2.5,2.5
5.154,0,3,3
5.155,0,3,3
5.156,0,3,3
5.157,0,3,3
5.158,0,3,3
5.159,0,3,3
5.16,0,2.75,2.75
5.161,0,2.75,2.75
5.162,0,2.75,2.75
5.163,0,3,3
5.164,0,3,3
5.165,0,3,3
5.166,0,3,3
5.167,0.5,2.5,3
5.168,0.5,2.5,3
5.169,0.5,2.5,3
5.17,0.5,3,3.5
5.171,0.5,3,3.5
5.172,0.5,2.75,3.25
5.173,0.5,2.75,3.25
5.174,0.5,2.75,3.25
5.175,0,2.75,2.75
5.176,0,2.75,2.75
5.177,0,2.75,2.75
5.178,0,2.75,2.75
5.179,0,3.25,3.25
5.18,0,3.25,3.25
5.181,0,3.25,3.25
5.182,0,3.5,3.5
5.183,0,3.5,3.5
5.184,0,3.5,3.5
5.185,0,3.5,3.5
5.186,0,3.5,3.5
5.187,0,4,4
5.188,0,4,4
5.189,0,4,4
5.19,0,3.75,3.75
5.191,0,4.25,4.25
5.192,0,4.25,4.25
5.193,0,4.25,4.25
5.194,0,4.25,4.25
5.195,0,4.25,4.25
5.196,0,3.75,3.75
5.197,0,3.75,3.75
5.198,0,3.75,3.75
5.199,0,3.25,3.25
5.2,0,2.75,2.75
5.201,0,2.75,2.75
5.202,0,2.75,2.75
5.203,0,2.75,2.75
5.204,0,2.25,2.25
5.205,0,1.75,1.75
5.206,0,1.75,1.75
5.207,0,1.75,1.75
5.208,0,1.75,1.75
5.209,0,1.5,1.5
5.21,0,1.5,1.5
5.211,0,1.5,1.5
5.212,0,1,1
5.213,0,1.5,1.5
5.214,0,1.5,1.5
5.215,0,1.5,1.5
5.216,0,2,2
5.217,0,2.5,2.5
5.218,0,2.5,2.5
5.219,0,2.5,2.5
5.22,0,2.5,2.5
5.221,0,3.25,3.25
5.222,0,3.25,3.25
5.223,0,3.75,3.75
5.224,0.25,3.75,4
5.225,0.25,3.75,4
5.226,0.25,3.75,4
5.227,0.25,4,4.25
5.228,0.25,4.25,4.5
5.229,0.25,4.25,4.5
5.23,0,4.25,4.25
5.231,0,4.25,4.25
5.232,0,4.75,4.75
5.233,0,4.75,4.75
5.234,0,5,5
5.235,0,4.75,4.75
5.236,0,4.75,4.75
5.237,0,5.25,5.25
5.238,0,5.25,5.25
5.239,0,4.75,4.75
5.24,0,4.5,4.5
5.241,0,4.5,4.5
5.242,0,4,4
5.243,0,4,4
5.244,0,3.5,3.5
5.245,0,3.5,3.5
5.246,0,3.5,3.5
5.247,0,3.25,3.25
5.248,0,3.25,3.25
5.249,0,2.75,2.75
5.25,0,3.25,3.25
5.251,0,3.25,3.25
5.252,0,3,3
5.253,0,3,3
5.254,0,3,3
5.255,0,3.25,3.25
5.256,0,3.25,3.25
5.257,0,3.25,3.25
5.258,0,3.5,3.5
5.259,0,3.75,3.75
5.26,0,3.25,3.25
5.261,0,3.75,3.75
5.262,0,3.75,3.75
5.263,0,3.75,3.75
5.264,0,4.25,4.25
5.265,0,4.25,4.25
5.266,0,4.25,4.25
5.267,0,4.25,4.25
5.268,0,4.25,4.25
5.269,0,4.5,4.5
5.27,0,4.5,4.5
5.271,0,4,4
5.272,0,4.25,4.25
5.273,0,4.25,4.25
5.274,0,3.75,3.75
5.275,0,4,4
5.276,0,4,4
5.277,0,3.5,3.5
5.278,0,3.5,3.5
5.279,0,3.5,3.5
5.28,0,3.5,3.5
5.281,0,3,3
5.282,0,3,3
5.283,0,3,3
5.284,0,2.75,2.75
5.285,0,2.75,2.75
5.286,0,2.75,2.75
5.287,0,2.75,2.75
5.288,0,2.75,2.75
5.289,0,2.75,2.75
5.29,0,2.75,2.75
5.291,0,2.75,2.75
5.292,0,2.75,2.75
5.293,0,2.75,2.75
5.294,0,2.75,2.75
5.295,0,2.5,2.5
5.296,0,2.5,2.5
5.297,0,2.5,2.5
5.298,0,2.25,2.25
5.299,0,2.75,2.75
5.3,0,3,3
5.301,0,3.5,3.5
5.302,0,3.5,3.5
5.303,0,3.5,3.5
5.304,0,3.5,3.5
5.305,0,3.5,3.5
5.306,0,4.5,4.5
5.307,0,4.5,4.5
5.308,0,4,4
5.309,0,4,4
5.31,0,4,4
5.311,0,4,4
5.312,0,4,4
5.313,0,3.5,3.5
5.314,0,3.5,3.5
5.315,0,3.5,3.5
5.316,0,3.75,3.75
5.317,0,3.75,3.75
5.318,0,3.25,3.25
5.319,0,3.25,3.25
5.32,0,2.5,2.5
5.321,0,2,2
5.322,0.5,2,2.5
5.323,0.5,2,2.5
5.324,0.5,2,2.5
5.325,0.25,2,2.25
5.326,0.25,2.5,2.75
5.327,0,2,2
5.328,0,1.5,1.5
5.329,0,1.5,1.5
5.33,0,1.5,1.5
5.331,0,1.5,1.5
5.332,0,1.5,1.5
5.333,0,1.5,1.5
5.334,0,1.5,1.5
5.335,0,1.25,1.25
5.336,0,1.5,1.5
5.337,0,2,2
5.338,0,2,2
5.339,0,2.5,2.5
5.34,0,2,2
5.341,0,2,2
5.342,0,2.5,2.5
5.343,0,2.5,2.5
5.344,0,2.5,2.5
5.345,0,3,3
5.346,0,3,3
5.347,0,3,3
5.348,0,3,3
5.349,0,3.5,3.5
5.35,0,4,4
5.351,0,3.5,3.5
5.352,0,3.5,3.5
5.353,0,3.5,3.5
5.354,0,3.5,3.5
5.355,0,3.5,3.5
5.356,0,3.5,3.5
5.357,0,3.5,3.5
5.358,0,3.5,3.5
5.359,0,3.75,3.75
5.36,0,3.25,3.25
5.361,0,3.25,3.25
5.362,0,3.25,3.25
5.363,0,3.25,3.25
5.364,0,3.25,3.25
5.365,0,3.25,3.25
5.366,0,3.25,3.25
5.367,0,3,3
5.368,0,3,3
5.369,0,3,3
5.37,0,3,3
5.371,0,3,3
5.372,0,3,3
5.373,0,2.5,2.5
5.374,0,2.5,2.5
5.375,0,2.5,2.5
5.376,0,3,3
5.377,0,3,3
5.378,0,3,3
5.379,0,3,3
5.38,0,3.5,3.5
5.381,0,3.5,3.5
5.382,0,3.75,3.75
5.383,0,3.75,3.75
5.384,0,4,4
5.385,0,4.5,4.5
5.386,0,4.5,4.5
5.387,0,5,5
5.388,0,5,5
5.389,0,4.5,4.5
5.39,0,5,5
5.391,0,5,5
5.392,0,4.75,4.75
5.393,0,4.75,4.75
5.394,0,4.75,4.75
5.395,0,4.75,4.75
5.396,0,5.5,5.5
5.397,0,5.5,5.5
5.398,0,5.25,5.25
5.399,0,5,5
5.4,0,5,5
5.401,0,5.5,5.5
5.402,0,5.5,5.5
5.403,0,5.5,5.5
5.404,0,5.5,5.5
5.405,0,5,5
5.406,0,4.5,4.5
5.407,0,4.5,4.5
5.408,0,4.5,4.5
5.409,0,4,4
5.41,0,4,4
5.411,0,4,4
5.412,0,3.5,3.5
5.413,0,3.25,3.25
5.414,0,3.25,3.25
5.415,0,3.25,3.25
5.416,0,2.75,2.75
5.417,0,2.75,2.75
5.418,0,2.75,2.75
5.419,0,2.75,2.75
5.42,0,2.75,2.75
5.421,0,2.5,2.5
5.422,0,3,3
5.423,0,3,3
5.424,0,3,3
5.425,0,3,3
5.426,0,2.75,2.75
5.427,0,2.75,2.75
5.428,0,3.25,3.25
5.429,0,3.25,3.25
5.43,0,2.75,2.75
5.431,0,2.75,2.75
5.432,0,2.75,2.75
5.433,0,2.75,2.75
5.434,0,2.75,2.75
5.435,0,2.75,2.75
5.436,0,2.25,2.25
5.437,0,2.25,2.25
5.438,0,2,2
5.439,0,2,2
5.44,0,2,2
5.441,0,2,2
5.442,0,2,2
5.443,0,1.5,1.5
5.444,0,1,1
5.445,0,1,1
5.446,0,1.5,1.5
5.447,0,1.5,1.5
5.448,0,1.5,1.5
5.449,0,1.5,1.5
5.45,0,1.5,1.5
5.451,0,2,2
5.452,0,2,2
5.453,0,2,2
5.454,0,2,2
5.455,0,2,2
5.456,0,2.25,2.25
5.457,0,2.75,2.75
5.458,0,2.75,2.75
5.459,0,2.75,2.75
5.46,0,2.75,2.75
5.461,0,2.75,2.75
5.462,0,2.75,2.75
5.463,0,2.5,2.5
5.464,0,2.5,2.5
5.465,0,2.5,2.5
5.466,0,2,2
5.467,0,2,2
5.468,0,1.25,1.25
5.469,0,1.25,1.25
5.47,0,1.25,1.25
5.471,0,0.75,0.75
5.472,0,0.25,0.25
5.473,0,0.25,0.25
5.474,0,0.5,0.5
5.475,0,0.5,0.5
5.476,0,0.5,0.5
5.477,0,0.75,0.75
5.478,0,1.25,1.25
5.479,0,1.75,1.75
5.48,0,1.75,1.75
5.481,0,1.75,1.75
5.482,0,2.25,2.25
5.483,0,2.25,2.25
5.484,0,2.25,2.25
5.485,0,2.75,2.75
5.486,0,2.75,2.75
5.487,0,2.75,2.75
5.488,0,2.5,2.5
5.489,0,3.5,3.5
5.49,0,3.5,3.5
5.491,0,3.75,3.75
5.492,0,3.75,3.75
5.493,0,3.75,3.75
5.494,0,3.25,3.25
5.495,0,3.25,3.25
5.496,0,2.75,2.75
5.497,0,2.75,2.75
5.498,0,3.25,3.25
5.499,0,3.5,3.5
5.5,0,3,3
5.501,0,3,3
5.502,0,3,3
5.503,0,3,3
5.504,0,3.5,3.5
5.505,0,3.5,3.5
5.506,0,3.5,3.5
5.507,0,3.5,3.5
5.508,0,3.5,3.5
5.509,0,3.5,3.5
5.51,0,3.5,3.5
5.511,0,3.5,3.5
5.512,0,3.25,3.25
5.513,0,3.25,3.25
5.514,0,3.25,3.25
5.515,0,3.75,3.75
5.516,0,3.25,3.25
5.517,0,3.75,3.75
5.518,0,4.25,4.25
5.519,0,4.25,4.25
5.52,0,3.75,3.75
5.521,0,3.75,3.75
5.522,0,4,4
5.523,0,4,4
5.524,0,4,4
5.525,0,4,4
5.526,0,4,4
5.527,0,3.5,3.5
5.528,0,3.5,3.5
5.529,0,3.5,3.5
5.53,0,4,4
5.531,0,4,4
5.532,0,4,4
5.533,0,4,4
5.534,0,4,4
5.535,0,4,4
5.536,0,3.75,3.75
5.537,0,3.75,3.75
5.538,0,3.25,3.25
5.539,0,3.25,3.25
5.54,0,3.25,3.25
5.541,0,3.25,3.25
5.542,0,3.25,3.25
5.543,0,3.25,3.25
5.544,0,3.25,3.25
5.545,0,3.25,3.25
5.546,0,3.75,3.75
5.547,0,3.25,3.25
5.548,0,3,3
5.549,0,3,3
5.55,0,3,3
5.551,0,3.5,3.5
5.552,0,3.75,3.75
5.553,0,3.75,3.75
5.554,0,3.75,3.75
5.555,0,3.75,3.75
5.556,0,3.75,3.75
5.557,0,3.75,3.75
5.558,0,3.75,3.75
5.559,0,3.25,3.25
5.56,0,3.25,3.25
5.561,0,3.25,3.25
5.562,0,3.25,3.25
5.563,0,3.25,3.25
5.564,0,3.25,3.25
5.565,0,3.25,3.25
5.566,0,3.25,3.25
5.567,0,3.25,3.25
5.568,0,3.25,3.25
5.569,0,3.25,3.25
5.57,0,3.5,3.5
5.571,0,4,4
5.572,0,3,3
5.573,0,3,3
5.574,0,3,3
5.575,0,2.75,2.75
5.576,0,2.25,2.25
5.577,0,1.75,1.75
5.578,0,1.75,1.75
5.579,0,1.75,1.75
5.58,0,2,2
5.581,0,2,2
5.582,0,2,2
5.583,0,2.5,2.5
5.584,0,2.75,2.75
5.585,0,2.75,2.75
5.586,0,2.75,2.75
5.587,0,3,3
5.588,0,2.5,2.5
5.589,0,2.5,2.5
5.59,0,2.5,2.5
5.591,0,3,3
5.592,0,3,3
5.593,0,3,3
5.594,0,3,3
5.595,0,3,3
5.596,0,2.5,2.5
5.597,0,2.75,2.75
5.598,0,2.5,2.5
5.599,0,2.5,2.5
5.6,0,2,2
5.601,0,2,2
5.602,0,2.25,2.25
5.603,0,2.25,2.25
5.604,0,2.25,2.25
5.605,0,2.25,2.25
5.606,0,2.25,2.25
5.607,0,2.25,2.25
5.608,0,2.75,2.75
5.609,0,2.75,2.75
5.61,0,2.75,2.75
5.611,0,3.25,3.25
5.612,0,3.25,3.25
5.613,0,3,3
5.614,0,3,3
5.615,0,3,3
5.616,0,3.5,3.5
5.617,0,3.75,3.75
5.618,0,3.75,3.75
5.619,0,3.75,3.75
5.62,0,3.5,3.5
5.621,0,3.5,3.5
5.622,0,3.5,3.5
5.623,0,3.5,3.5
5.624,0,3.5,3.5
5.625,0,3.75,3.75
5.626,0,4.25,4.25
5.627,0,4.25,4.25
5.628,0,4.25,4.25
5.629,0,4.25,4.25
5.63,0,4.25,4.25
5.631,0,4.25,4.25
5.632,0,4.5,4.5
5.633,0,4.5,4.5
5.634,0,4,4
5.635,0,4,4
5.636,0,4,4
5.637,0,4,4
5.638,0,4,4
5.639,0,3.5,3.5
5.64,0,3.5,3.5
5.641,0,3.5,3.5
5.642,0,3.25,3.25
5.643,0,4.25,4.25
5.644,0,4.25,4.25
5.645,0,3.75,3.75
5.646,0,3.25,3.25
5.647,0,3.5,3.5
5.648,0,3.5,3.5
5.649,0,3,3
5.65,0,3.5,3.5
5.651,0,3.25,3.25
5.652,0,3.25,3.25
5.653,0,3.25,3.25
5.654,0,3.25,3.25
5.655,0,2.75,2.75
5.656,0,3.25,3.25
5.657,0,2.75,2.75
5.658,0,2.75,2.75
5.659,0,2.75,2.75
5.66,0,2.25,2.25
5.661,0,2.25,2.25
5.662,0,2.25,2.25
5.663,0,2.25,2.25
5.664,0,2.25,2.25
5.665,0,2.25,2.25
5.666,0,2.25,2.25
5.667,0,2.25,2.25
5.668,0,2.25,2.25
5.669,0,1.75,1.75
5.67,0,1.25,1.25
5.671,0,1.25,1.25
5.672,0,1.25,1.25
5.673,0,1.25,1.25
5.674,0,1,1
5.675,0,1,1
5.676,0,1,1
5.677,0,1,1
5.678,0,1,1
5.679,0,1,1
5.68,0,2,2
5.681,0,2,2
5.682,0,2,2
5.683,0,2.25,2.25
5.684,0,2.25,2.25
5.685,0,2.25,2.25
5.686,0,3.25,3.25
5.687,0,3.5,3.5
5.688,0,4,4
5.689,0,4,4
5.69,0,4,4
5.691,0,4.5,4.5
5.692,0,4.5,4.5
5.693,0,4.5,4.5
5.694,0,4.5,4.5
5.695,0,4.5,4.5
5.696,0,4.5,4.5
5.697,0,4.5,4.5
5.698,0,4.5,4.5
5.699,0,4.5,4.5
5.7,0,4.5,4.5
