a,,,
b,,,
,,,
,,,
,,,
,,,
,,,
Time (s),Left (N),Right (N),Combined (N)
3.654,527,605.75,1132.75
3.655,528.25,605.75,1134
3.656,528.75,606.25,1135
3.657,528.75,606.75,1135.5
3.658,529.75,607.75,1137.5
3.659,530,607.75,1137.75
3.66,530.25,608,1138.25
3.661,530.25,607.5,1137.75
3.662,530.5,608.5,1139
3.663,531.5,608.5,1140
3.664,531.5,609,1140.5
3.665,532,609.5,1141.5
3.666,532,609.5,1141.5
3.667,532.75,609.25,1142
3.668,532.75,609.75,1142.5
3.669,532.75,609.75,1142.5
3.67,532.75,609.75,1142.5
3.671,533.25,610.25,1143.5
3.672,533.25,610.25,1143.5
3.673,533.5,609.75,1143.25
3.674,533.5,610,1143.5
3.675,533.5,610,1143.5
3.676,533.75,610,1143.75
3.677,533.25,609.5,1142.75
3.678,533.75,609,1142.75
3.679,533.75,608.5,1142.25
3.68,534.25,608.25,1142.5
3.681,534,607.75,1141.75
3.682,533.5,607.5,1141
3.683,534,607.25,1141.25
3.684,534,606.75,1140.75
3.685,534,606.25,1140.25
3.686,534.5,605.5,1140
3.687,534.5,605.75,1140.25
3.688,534.25,604.75,1139
3.689,534.25,604.25,1138.5
3.69,534.25,604.25,1138.5
3.691,534.25,604,1138.25
3.692,534.25,603.75,1138
3.693,533.75,602.75,1136.5
3.694,533.75,602.25,1136
3.695,533.75,602.25,1136
3.696,533,601.25,1134.25
3.697,533.5,601,1134.5
3.698,533.25,601,1134.25
3.699,532.75,600.75,1133.5
3.7,532.25,599.75,1132
3.701,531.75,599.25,1131
3.702,532,598.75,1130.75
3.703,531.5,598,1129.5
3.704,531.25,597,1128.25
3.705,531,596.25,1127.25
3.706,531.5,595.75,1127.25
3.707,530.5,595,1125.5
3.708,530.5,594,1124.5
3.709,529.5,594.5,1124
3.71,529.5,594,1123.5
3.711,529.75,593.5,1123.25
3.712,529.5,592.5,1122
3.713,529.5,592.5,1122
3.714,529.5,591.75,1121.25
3.715,529.5,591,1120.5
3.716,528.5,591,1119.5
3.717,528.5,590,1118.5
3.718,528.25,589.25,1117.5
3.719,528.25,588.25,1116.5
3.72,527.25,588.25,1115.5
3.721,527.5,588,1115.5
3.722,526.5,587.5,1114
3.723,526,587,1113
3.724,525.25,586.5,1111.75
3.725,524.75,585.5,1110.25
3.726,525,585.25,1110.25
3.727,524,584.75,1108.75
3.728,523.75,584.25,1108
3.729,522.75,584,1106.75
3.73,522.5,583.5,1106
3.731,522,583,1105
3.732,521.5,583,1104.5
3.733,520.5,582,1102.5
3.734,520.5,582,1102.5
3.735,519.75,581.75,1101.5
3.736,519,581.75,1100.75
3.737,519.5,581.25,1100.75
3.738,518.5,580.25,1098.75
3.739,518,580.5,1098.5
3.74,517.75,579.75,1097.5
3.741,517.5,580,1097.5
3.742,517,579.25,1096.25
3.743,517,579.25,1096.25
3.744,516.5,578.25,1094.75
3.745,516,578,1094
3.746,515.75,578,1093.75
3.747,516.25,577.5,1093.75
3.748,516,577,1093
3.749,515.5,576.5,1092
3.75,515.5,576.5,1092
3.751,514.5,576,1090.5
3.752,514.5,576,1090.5
3.753,514.75,575.5,1090.25
3.754,514.5,575,1089.5
3.755,514.75,574.75,1089.5
3.756,514.75,574.75,1089.5
3.757,514.25,574.25,1088.5
3.758,513.75,573.25,1087
3.759,513.75,573.25,1087
3.76,513.25,572.5,1085.75
3.761,513.25,572.25,1085.5
3.762,513.25,572.25,1085.5
3.763,513,571.5,1084.5
3.764,513,571.5,1084.5
3.765,513.25,570.5,1083.75
3.766,512.75,570,1082.75
3.767,513.25,570,1083.25
3.768,513.25,569.5,1082.75
3.769,513.25,569.25,1082.5
3.77,513.25,569.25,1082.5
3.771,513.5,569.25,1082.75
3.772,513.5,569,1082.5
3.773,513.75,569,1082.75
3.774,513.25,569,1082.25
3.775,514.25,568.5,1082.75
3.776,514.25,568.5,1082.75
3.777,514.75,568.5,1083.25
3.778,515.75,568.5,1084.25
3.779,515.5,568.5,1084
3.78,516.25,568.5,1084.75
3.781,516.75,568.75,1085.5
3.782,516.75,568.5,1085.25
3.783,517.5,568,1085.5
3.784,517,568.5,1085.5
3.785,517.5,568.5,1086
3.786,517.75,569,1086.75
3.787,518.75,568.5,1087.25
3.788,518.25,568.75,1087
3.789,518.75,568.75,1087.5
3.79,519.75,568.75,1088.5
3.791,519.75,568.75,1088.5
3.792,520.25,568.75,1089
3.793,520.5,569.25,1089.75
3.794,521,569.25,1090.25
3.795,522,569.75,1091.75
3.796,522.25,569.25,1091.5
3.797,522.75,569.75,1092.5
3.798,523.25,569.5,1092.75
3.799,523.5,569.75,1093.25
3.8,524,570,1094
3.801,524.5,570.5,1095
3.802,525.25,570.5,1095.75
3.803,525.25,570.5,1095.75
3.804,526.25,570.25,1096.5
3.805,526.25,570.25,1096.5
3.806,527,571.75,1098.75
3.807,528.5,571.75,1100.25
3.808,528.5,571.25,1099.75
3.809,529.25,571.75,1101
3.81,529.25,571.75,1101
3.811,530.25,571.75,1102
3.812,530.75,572,1102.75
3.813,531.5,571.5,1103
3.814,532,571.5,1103.5
3.815,532.75,571,1103.75
3.816,534.25,571.75,1106
3.817,534.75,571.75,1106.5
3.818,535.5,571.5,1107
3.819,536,571.75,1107.75
3.82,536.5,571.75,1108.25
3.821,537,571.25,1108.25
3.822,538.5,572,1110.5
3.823,538.5,571,1109.5
3.824,539.25,571,1110.25
3.825,539.75,570,1109.75
3.826,540.75,570,1110.75
3.827,541.25,569.75,1111
3.828,541.75,569.75,1111.5
3.829,542,569,1111
3.83,542.75,568.75,1111.5
3.831,543.75,568.25,1112
3.832,543.75,568.25,1112
3.833,544.75,567.75,1112.5
3.834,545.5,567.5,1113
3.835,545.5,567.25,1112.75
3.836,545.75,567.25,1113
3.837,546.25,567.5,1113.75
3.838,546.75,566.75,1113.5
3.839,546.75,567.75,1114.5
3.84,547.25,567.25,1114.5
3.841,548.25,567.75,1116
3.842,548.75,567.5,1116.25
3.843,549,567.5,1116.5
3.844,549,567,1116
3.845,549.75,567.5,1117.25
3.846,549.25,567.25,1116.5
3.847,550.25,567.5,1117.75
3.848,550.25,566.5,1116.75
3.849,550.75,567,1117.75
3.85,551,566.75,1117.75
3.851,551.25,566.25,1117.5
3.852,551.5,566,1117.5
3.853,551.75,565.75,1117.5
3.854,551.75,564.75,1116.5
3.855,552.75,565.25,1118
3.856,552.25,564.25,1116.5
3.857,552.5,563.75,1116.25
3.858,553,563.5,1116.5
3.859,552.75,563.75,1116.5
3.86,553,563.25,1116.25
3.861,552.5,563.25,1115.75
3.862,552.75,562.75,1115.5
3.863,553.25,562.25,1115.5
3.864,552.5,562.25,1114.75
3.865,552.5,561.75,1114.25
3.866,553.5,561.75,1115.25
3.867,552.75,561.25,1114
3.868,553.25,561,1114.25
3.869,554,561,1115
3.87,553.5,560.5,1114
3.871,554,561,1115
3.872,553.5,560.25,1113.75
3.873,554.5,560.25,1114.75
3.874,554.5,559.75,1114.25
3.875,555,558.75,1113.75
3.876,555,558.75,1113.75
3.877,555.75,558.75,1114.5
3.878,555.5,558.5,1114
3.879,556,558,1114
3.88,556.5,558,1114.5
3.881,557,557.5,1114.5
3.882,556.5,557.5,1114
3.883,557.25,557.25,1114.5
3.884,557.25,557.75,1115
3.885,557.25,557.25,1114.5
3.886,557.25,557.25,1114.5
3.887,558,557.75,1115.75
3.888,557.25,557.5,1114.75
3.889,558,558.5,1116.5
3.89,558.25,558,1116.25
3.891,558.25,557.75,1116
3.892,558.25,557.75,1116
3.893,558.75,557.75,1116.5
3.894,558,557.75,1115.75
3.895,558,558.25,1116.25
3.896,558.25,557.5,1115.75
3.897,558.75,557.75,1116.5
3.898,558.5,557.25,1115.75
3.899,558.75,557.75,1116.5
3.9,558.25,556.75,1115
3.901,559.25,556.75,1116
3.902,559,556.5,1115.5
3.903,559.25,556,1115.25
3.904,559.25,556,1115.25
3.905,559.75,556,1115.75
3.906,559.75,556,1115.75
3.907,560.25,556,1116.25
3.908,560.25,556,1116.25
3.909,560.75,555.5,1116.25
3.91,560.25,555,1115.25
3.911,560.75,555,1115.75
3.912,560.75,554.5,1115.25
3.913,561,554.5,1115.5
3.914,561.5,554.5,1116
3.915,561,554.5,1115.5
3.916,561.5,554.25,1115.75
3.917,562,553.75,1115.75
3.918,562,553.75,1115.75
3.919,562,553.75,1115.75
3.92,562.5,552.75,1115.25
3.921,562,552.75,1114.75
3.922,562.25,552,1114.25
3.923,562.25,552,1114.25
3.924,562.75,550.75,1113.5
3.925,563.25,550.25,1113.5
3.926,563.25,549.75,1113
3.927,563.25,548.5,1111.75
3.928,563.75,548.5,1112.25
3.929,564.25,547.75,1112
3.93,564,547,1111
3.931,564,546,1110
3.932,564,545.75,1109.75
3.933,565,545.25,1110.25
3.934,565,544.75,1109.75
3.935,564.75,543.75,1108.5
3.936,565.25,543.75,1109
3.937,565.25,543.5,1108.75
3.938,565.5,543.5,1109
3.939,565.5,542.5,1108
3.94,565.5,542.5,1108
3.941,565.5,543,1108.5
3.942,566,542.5,1108.5
3.943,566.25,541.5,1107.75
3.944,566.25,541.25,1107.5
3.945,567.25,541.75,1109
3.946,567.25,541.25,1108.5
3.947,567.75,541.25,1109
3.948,568.25,540.75,1109
3.949,568.5,540.25,1108.75
3.95,568.25,540.25,1108.5
3.951,569,539.75,1108.75
3.952,569,540.25,1109.25
3.953,570,540.25,1110.25
3.954,571,539.25,1110.25
3.955,571,539.25,1110.25
3.956,571.25,539.25,1110.5
3.957,571.75,539,1110.75
3.958,572.5,538.5,1111
3.959,573,538,1111
3.96,573,537.75,1110.75
3.961,574,537.75,1111.75
3.962,574,536.75,1110.75
3.963,574.75,536.25,1111
3.964,574.25,536,1110.25
3.965,574.75,536,1110.75
3.966,574.75,535.5,1110.25
3.967,574.75,535,1109.75
3.968,575.5,534.5,1110
3.969,575.5,534.5,1110
3.97,575.5,534.25,1109.75
3.971,575.5,533.5,1109
3.972,576,533,1109
3.973,576.5,532.5,1109
3.974,576,532,1108
3.975,576,531.75,1107.75
3.976,576.25,531.5,1107.75
3.977,576.25,531.25,1107.5
3.978,576.75,531.25,1108
3.979,576.75,530.25,1107
3.98,576.75,530.25,1107
3.981,576.75,529.75,1106.5
3.982,576.75,529.25,1106
3.983,576.75,528.75,1105.5
3.984,576.75,528.25,1105
3.985,576.75,528.25,1105
3.986,576.75,527.75,1104.5
3.987,577.25,527.25,1104.5
3.988,577.25,527.25,1104.5
3.989,577.25,526.75,1104
3.99,577.25,526.25,1103.5
3.991,577.25,525.75,1103
3.992,577.25,525.75,1103
3.993,577.25,524.75,1102
3.994,577.75,524.5,1102.25
3.995,577.75,524,1101.75
3.996,577.75,523.5,1101.25
3.997,577.25,523.5,1100.75
3.998,577.25,522.75,1100
3.999,577,522.25,1099.25
4,577,521.75,1098.75
4.001,577,521.25,1098.25
4.002,576.5,520.75,1097.25
4.003,575.5,520.75,1096.25
4.004,575.5,520.25,1095.75
4.005,575,519.5,1094.5
4.006,575,519,1094
4.007,574.25,518.75,1093
4.008,574.25,518.25,1092.5
4.009,573.5,517.25,1090.75
4.01,573,517,1090
4.011,572.75,517,1089.75
4.012,572.25,516.5,1088.75
4.013,571.75,515.75,1087.5
4.014,571.75,515.75,1087.5
4.015,571,515.25,1086.25
4.016,571,514.75,1085.75
4.017,570.5,514.5,1085
4.018,570,514.5,1084.5
4.019,569.5,514.5,1084
4.02,569.5,514.5,1084
4.021,569.25,515,1084.25
4.022,569.25,514.5,1083.75
4.023,569.25,514.5,1083.75
4.024,569.25,514.5,1083.75
4.025,569.25,515.5,1084.75
4.026,569.25,515.5,1084.75
4.027,568.75,515.25,1084
4.028,569,515.25,1084.25
4.029,569,515.75,1084.75
4.03,568.5,515.25,1083.75
4.031,568.5,515.25,1083.75
4.032,568.5,514.75,1083.25
4.033,568.5,514.25,1082.75
4.034,568.5,514.25,1082.75
4.035,568,514,1082
4.036,568,513.5,1081.5
4.037,568,513,1081
4.038,567.5,513,1080.5
4.039,567.5,512.5,1080
4.04,567.5,512.5,1080
4.041,567.5,512,1079.5
4.042,567.5,512,1079.5
4.043,567,512,1079
4.044,567,512,1079
4.045,567.5,512,1079.5
4.046,567.5,512,1079.5
4.047,567.5,512.25,1079.75
4.048,567.5,512.75,1080.25
4.049,567.5,512.75,1080.25
4.05,567.5,513.25,1080.75
4.051,567.5,513.25,1080.75
4.052,567.5,513.25,1080.75
4.053,567.5,514,1081.5
4.054,567.5,514.5,1082
4.055,567.5,514.5,1082
4.056,567.5,514.5,1082
4.057,567.75,515,1082.75
4.058,567.75,515,1082.75
4.059,567.75,514.75,1082.5
4.06,567.75,514.75,1082.5
4.061,567.75,515,1082.75
4.062,567.75,515.5,1083.25
4.063,567.5,515.5,1083
4.064,567,515.5,1082.5
4.065,567,515.75,1082.75
4.066,567,515.25,1082.25
4.067,567,515.75,1082.75
4.068,567,515.75,1082.75
4.069,567,515.75,1082.75
4.07,566.5,516.25,1082.75
4.071,566.5,516.75,1083.25
4.072,566.5,516.75,1083.25
4.073,566,516.75,1082.75
4.074,566,517.25,1083.25
4.075,566,517.25,1083.25
4.076,566,517.25,1083.25
4.077,566,518,1084
4.078,566,518,1084
4.079,566,517.5,1083.5
4.08,566,517.5,1083.5
4.081,566,518,1084
4.082,566.5,518.5,1085
4.083,566.5,518.5,1085
4.084,566.5,518,1084.5
4.085,567,518,1085
4.086,567,518,1085
4.087,567,518,1085
4.088,567.5,518,1085.5
4.089,567.5,518.25,1085.75
4.09,567.5,518.5,1086
4.091,567.5,518.5,1086
4.092,568.5,518.5,1087
4.093,569.25,518.5,1087.75
4.094,569.25,518.75,1088
4.095,569.25,519.25,1088.5
4.096,569.75,519.25,1089
4.097,569.75,519.75,1089.5
4.098,570.25,519.75,1090
4.099,570.75,519.75,1090.5
4.1,571,520,1091
4.101,571.5,520,1091.5
4.102,571.75,520,1091.75
4.103,572,520,1092
4.104,572,520,1092
4.105,572,520.5,1092.5
4.106,572,520.25,1092.25
4.107,572,520.25,1092.25
4.108,573.25,519.75,1093
4.109,573.25,519.75,1093
4.11,573.25,520.25,1093.5
4.111,573.75,520.25,1094
4.112,574.25,520.25,1094.5
4.113,574.75,521,1095.75
4.114,574.75,521,1095.75
4.115,574.75,521.25,1096
4.116,575.25,521.25,1096.5
4.117,576.25,521.75,1098
4.118,576.25,521.75,1098
4.119,576.25,521.75,1098
4.12,576.75,522.25,1099
4.121,576.75,522.75,1099.5
4.122,577.75,523,1100.75
4.123,578,523.5,1101.5
4.124,578,523.5,1101.5
4.125,578,523.5,1101.5
4.126,578,523.75,1101.75
4.127,578.5,524,1102.5
4.128,578.5,524.5,1103
4.129,578.5,525,1103.5
4.13,578.75,525,1103.75
4.131,578.75,525.5,1104.25
4.132,579.25,525.5,1104.75
4.133,579.25,525.75,1105
4.134,579.25,525.75,1105
4.135,579.25,526.75,1106
4.136,579.75,526.75,1106.5
4.137,579.75,526.75,1106.5
4.138,579.75,527.25,1107
4.139,579.75,528,1107.75
4.14,580.25,528.25,1108.5
4.141,580.25,528.25,1108.5
4.142,580.25,528.25,1108.5
4.143,580.25,528.75,1109
4.144,580.25,529,1109.25
4.145,580.25,529,1109.25
4.146,580.25,530,1110.25
4.147,580.25,530.25,1110.5
4.148,580.25,531,1111.25
4.149,580.25,531,1111.25
4.15,580.25,531.5,1111.75
4.151,580.25,532,1112.25
4.152,580.25,532.5,1112.75
4.153,580.75,533,1113.75
4.154,581.25,533.75,1115
4.155,581.25,534.5,1115.75
4.156,581.75,535,1116.75
4.157,582.5,535.25,1117.75
4.158,582.5,535.75,1118.25
4.159,582.5,536.5,1119
4.16,582.5,537.5,1120
4.161,583.25,537.75,1121
4.162,583.25,537.75,1121
4.163,583.75,538.25,1122
4.164,583.75,538.25,1122
4.165,585,539,1124
4.166,585,539,1124
4.167,585,539.25,1124.25
4.168,585.75,539.25,1125
4.169,585.75,539.75,1125.5
4.17,586,540.25,1126.25
4.171,586.5,540.25,1126.75
4.172,586.5,541.25,1127.75
4.173,587,541.25,1128.25
4.174,587.25,541.75,1129
4.175,587.25,542,1129.25
4.176,587.25,542.25,1129.5
4.177,588.75,542.25,1131
4.178,588.75,542.25,1131
4.179,588.75,542.75,1131.5
4.18,589.75,543.25,1133
4.181,590.25,543.25,1133.5
4.182,590.25,543.75,1134
4.183,590.75,543.75,1134.5
4.184,591,543.75,1134.75
4.185,591.5,544.5,1136
4.186,591.5,544.5,1136
4.187,591.75,544.5,1136.25
4.188,592.25,544.5,1136.75
4.189,592.75,545.5,1138.25
4.19,592.75,545.5,1138.25
4.191,592.75,545.5,1138.25
4.192,593.25,545.5,1138.75
4.193,593.75,546,1139.75
4.194,594.25,546.25,1140.5
4.195,594.25,546.75,1141
4.196,594.75,546.75,1141.5
4.197,594.75,546.75,1141.5
4.198,594.75,546.75,1141.5
4.199,595,547.25,1142.25
4.2,595,547.25,1142.25
4.201,595.25,547.25,1142.5
4.202,595.25,547.25,1142.5
4.203,595.25,547.75,1143
4.204,595.25,548,1143.25
4.205,595.5,547.5,1143
4.206,595.5,547.5,1143
4.207,595.5,547.5,1143
4.208,595.75,547,1142.75
4.209,595.75,546.75,1142.5
4.21,595.25,546.75,1142
4.211,595.75,546.25,1142
4.212,595.75,545.75,1141.5
4.213,595.75,545.75,1141.5
4.214,595.75,545.25,1141
4.215,595.75,544.75,1140.5
4.216,596.25,544.75,1141
4.217,595.75,544.5,1140.25
4.218,596.5,544,1140.5
4.219,596.5,544,1140.5
4.22,596.5,544,1140.5
4.221,596.5,544,1140.5
4.222,597,543.5,1140.5
4.223,597,543.5,1140.5
4.224,597.5,543.5,1141
4.225,598,543.5,1141.5
4.226,598.5,543.5,1142
4.227,598.5,543,1141.5
4.228,599,542.5,1141.5
4.229,599.5,542.5,1142
4.23,599.5,542,1141.5
4.231,600,541.5,1141.5
4.232,600.75,541.5,1142.25
4.233,600.75,541.5,1142.25
4.234,600.75,540.75,1141.5
4.235,600.75,540.75,1141.5
4.236,600.75,540.75,1141.5
4.237,601.25,539.25,1140.5
4.238,601.25,539.25,1140.5
4.239,601.25,539,1140.25
4.24,601.25,539,1140.25
4.241,600.75,538.25,1139
4.242,600.75,538,1138.75
4.243,600.25,538,1138.25
4.244,600.25,537,1137.25
4.245,599.75,536,1135.75
4.246,599.75,536,1135.75
4.247,599.75,535.5,1135.25
4.248,599.75,534.75,1134.5
4.249,599.25,534.25,1133.5
4.25,599.25,534,1133.25
4.251,599.25,533.75,1133
4.252,599.25,533.75,1133
4.253,598.5,533.25,1131.75
4.254,598.5,531.75,1130.25
4.255,598.5,531.75,1130.25
4.256,598.5,531.25,1129.75
4.257,598.5,531,1129.5
4.258,598,530,1128
4.259,598,529.5,1127.5
4.26,598,528.75,1126.75
4.261,597.75,528.25,1126
4.262,597.75,528.25,1126
4.263,597.75,526.75,1124.5
4.264,597.75,526.25,1124
4.265,597.75,526.25,1124
4.266,597.75,525,1122.75
4.267,597.25,524.75,1122
4.268,596.75,524.25,1121
4.269,596.25,523.75,1120
4.27,596.25,523.5,1119.75
4.271,596.25,522.75,1119
4.272,596.25,522.25,1118.5
4.273,596,521.25,1117.25
4.274,595.5,521.25,1116.75
4.275,595.5,519.75,1115.25
4.276,595.5,519.25,1114.75
4.277,595.5,518.75,1114.25
4.278,595.5,518.5,1114
4.279,595,518,1113
4.28,594.75,517.5,1112.25
4.281,594.75,517.25,1112
4.282,594.75,517.25,1112
4.283,594.75,516.25,1111
4.284,594.25,516.25,1110.5
4.285,594.25,516.25,1110.5
4.286,594.25,516.25,1110.5
4.287,594.25,515.5,1109.75
4.288,593.75,515.5,1109.25
4.289,593.75,515.5,1109.25
4.29,593.75,515.5,1109.25
4.291,593.75,515,1108.75
4.292,593.75,515,1108.75
4.293,593.75,514,1107.75
4.294,593.75,513.75,1107.5
4.295,593.75,513.75,1107.5
4.296,593.25,513.75,1107
4.297,593.25,513.75,1107
4.298,593.25,513.75,1107
4.299,593.25,513.75,1107
4.3,593.25,513.75,1107
4.301,593.25,513.25,1106.5
4.302,593.25,513.25,1106.5
4.303,593.25,513.25,1106.5
4.304,592.75,512.75,1105.5
4.305,592.75,512.75,1105.5
4.306,592.75,513.25,1106
4.307,592.75,513.25,1106
4.308,592.75,512.75,1105.5
4.309,592.5,512.75,1105.25
4.31,592.5,512.5,1105
4.311,592,512,1104
4.312,592,512,1104
4.313,592,511.75,1103.75
4.314,592,511.75,1103.75
4.315,592,511.5,1103.5
4.316,592,511.5,1103.5
4.317,592,511,1103
4.318,591.75,511,1102.75
4.319,591.75,510.5,1102.25
4.32,591.75,510.5,1102.25
4.321,591.75,510.5,1102.25
4.322,591.75,510.5,1102.25
4.323,591.75,510,1101.75
4.324,591.25,510.25,1101.5
4.325,591.25,510.25,1101.5
4.326,591.25,510.25,1101.5
4.327,591.25,510.5,1101.75
4.328,592,510.5,1102.5
4.329,592,510.5,1102.5
4.33,592,510,1102
4.331,592,510,1102
4.332,592.5,510,1102.5
4.333,593,510,1103
4.334,593.5,510,1103.5
4.335,593.5,510,1103.5
4.336,593.5,510,1103.5
4.337,593.5,510.25,1103.75
4.338,593.75,509.75,1103.5
4.339,594.25,509.75,1104
4.34,593.75,509.75,1103.5
4.341,593.75,509.25,1103
4.342,593.75,509,1102.75
4.343,593.75,509,1102.75
4.344,593.75,509.5,1103.25
4.345,594.25,509.5,1103.75
4.346,594.25,509.5,1103.75
4.347,594.75,509.75,1104.5
4.348,594.75,509.75,1104.5
4.349,594.75,509.75,1104.5
4.35,594.75,509.75,1104.5
4.351,595,510.25,1105.25
4.352,595,510.25,1105.25
4.353,595.5,510.25,1105.75
4.354,595.5,510.75,1106.25
4.355,595.5,511.25,1106.75
4.356,596,511.25,1107.25
4.357,596.5,512,1108.5
4.358,596.5,512,1108.5
4.359,597,512,1109
4.36,597.75,512.5,1110.25
4.361,597.75,512.5,1110.25
4.362,598.25,512.5,1110.75
4.363,598.25,512.5,1110.75
4.364,598.25,513,1111.25
4.365,598.75,513,1111.75
4.366,599.25,513.25,1112.5
4.367,599.25,513.5,1112.75
4.368,599.75,514,1113.75
4.369,599.75,514,1113.75
4.37,599.75,514.5,1114.25
4.371,600.25,514.5,1114.75
4.372,600.5,514.75,1115.25
4.373,600.5,514.75,1115.25
4.374,600.5,515,1115.5
4.375,600.5,515.5,1116
4.376,601.5,515.5,1117
4.377,601.25,516,1117.25
4.378,601.75,516.25,1118
4.379,601.75,516.5,1118.25
4.38,602.25,516.5,1118.75
4.381,602.25,517,1119.25
4.382,602.25,517.25,1119.5
4.383,602.25,517.75,1120
4.384,602.25,517.75,1120
4.385,602.25,518.25,1120.5
4.386,602.25,518.25,1120.5
4.387,602.5,518.25,1120.75
4.388,602.75,518.25,1121
4.389,602.75,518.75,1121.5
4.39,602.25,518.75,1121
4.391,602.25,518.75,1121
4.392,602.25,518.5,1120.75
4.393,602.75,518.75,1121.5
4.394,603.25,518.75,1122
4.395,603.25,518.75,1122
4.396,603.25,518.75,1122
4.397,603.25,518.75,1122
4.398,603.75,518.75,1122.5
4.399,603.5,518.75,1122.25
4.4,603.5,518.25,1121.75
4.401,603.5,517.75,1121.25
4.402,603.5,517.75,1121.25
4.403,604,517.25,1121.25
4.404,603.5,517.25,1120.75
4.405,603.5,517.25,1120.75
4.406,603.5,517.25,1120.75
4.407,603.5,517,1120.5
4.408,603,517,1120
4.409,603,517.5,1120.5
4.41,603.5,518,1121.5
4.411,603.5,518,1121.5
4.412,603,517.5,1120.5
4.413,603,517.75,1120.75
4.414,603,517.25,1120.25
4.415,603,517.25,1120.25
4.416,602.25,517.25,1119.5
4.417,602.25,516.75,1119
4.418,602.25,516.75,1119
4.419,602.25,517.25,1119.5
4.42,601.75,517.5,1119.25
4.421,601.75,517.5,1119.25
4.422,601.75,517.5,1119.25
4.423,601.75,517.25,1119
4.424,601.75,517.25,1119
4.425,602,517.75,1119.75
4.426,602,517.75,1119.75
4.427,602,517.75,1119.75
4.428,601.75,518.25,1120
4.429,601.75,518,1119.75
4.43,601.75,518,1119.75
4.431,601.25,518,1119.25
4.432,601.25,518,1119.25
4.433,601.25,517.5,1118.75
4.434,601.25,517,1118.25
4.435,601.25,517,1118.25
4.436,601.25,517,1118.25
4.437,601.25,517,1118.25
4.438,601.25,517,1118.25
4.439,602,517.5,1119.5
4.44,602,517,1119
4.441,602,517,1119
4.442,602,517.5,1119.5
4.443,602,517.5,1119.5
4.444,602,517.5,1119.5
4.445,602,517,1119
4.446,602,517,1119
4.447,601.75,517,1118.75
4.448,601.5,517.25,1118.75
4.449,601.5,517.25,1118.75
4.45,601.5,517.75,1119.25
4.451,602,518.25,1120.25
4.452,602,518,1120
4.453,602.5,518,1120.5
4.454,602.5,518.5,1121
4.455,602,518.5,1120.5
4.456,602,518.5,1120.5
4.457,602,519,1121
4.458,602,519,1121
4.459,602.5,520,1122.5
4.46,602.75,520.25,1123
4.461,602.75,520.5,1123.25
4.462,602.75,521,1123.75
4.463,602.75,521.5,1124.25
4.464,602.75,521.75,1124.5
4.465,602.75,521.75,1124.5
4.466,603.25,522.25,1125.5
4.467,603.25,522.25,1125.5
4.468,603.25,522.25,1125.5
4.469,603.25,522.25,1125.5
4.47,603.25,522.75,1126
4.471,603.25,523,1126.25
4.472,603.5,523,1126.5
4.473,603,523,1126
4.474,603.5,523,1126.5
4.475,603.5,523.25,1126.75
4.476,603.5,523.25,1126.75
4.477,602.75,523.25,1126
4.478,602.75,523.25,1126
4.479,602.75,522.75,1125.5
4.48,602.75,522.75,1125.5
4.481,602.25,522.25,1124.5
4.482,602.25,521.75,1124
4.483,602.25,521.5,1123.75
4.484,601.5,521.5,1123
4.485,601.5,521,1122.5
4.486,601.5,520.5,1122
4.487,600.75,520.25,1121
4.488,600.75,519.75,1120.5
4.489,600.25,520.25,1120.5
4.49,600,519.75,1119.75
4.491,600,519.5,1119.5
4.492,599.5,519,1118.5
4.493,599,519,1118
4.494,598.5,518.5,1117
4.495,598,518.5,1116.5
4.496,597.5,519,1116.5
4.497,597.5,518.25,1115.75
4.498,596.25,518.25,1114.5
4.499,596,518.25,1114.25
4.5,595.5,517.75,1113.25
4.501,595.25,517.75,1113
4.502,594.5,517.25,1111.75
4.503,593.75,517.25,1111
4.504,593.25,517.25,1110.5
4.505,592.25,517.25,1109.5
4.506,591.75,517,1108.75
4.507,591.25,517,1108.25
4.508,590.75,516.5,1107.25
4.509,590.25,516.5,1106.75
4.51,589,515.75,1104.75
4.511,589,515.25,1104.25
4.512,588.75,515.25,1104
4.513,588.25,514.75,1103
4.514,588.25,514.75,1103
4.515,587.75,514.25,1102
4.516,587.75,514.25,1102
4.517,587.5,513.75,1101.25
4.518,586.5,513.75,1100.25
4.519,586.25,513.25,1099.5
4.52,586.25,512.5,1098.75
4.521,586,512.25,1098.25
4.522,586,512.25,1098.25
4.523,586,512.25,1098.25
4.524,586,512.25,1098.25
4.525,585,512.25,1097.25
4.526,585,511.75,1096.75
4.527,585,511.75,1096.75
4.528,584.25,511.75,1096
4.529,584.25,511.25,1095.5
4.53,584.25,511.25,1095.5
4.531,584.25,511.25,1095.5
4.532,583.5,510.75,1094.25
4.533,583.5,510.75,1094.25
4.534,583.5,510.25,1093.75
4.535,583,510.25,1093.25
4.536,582.5,509.75,1092.25
4.537,582.5,509.75,1092.25
4.538,582.25,509.5,1091.75
4.539,582.25,509.5,1091.75
4.54,581.75,509,1090.75
4.541,580.75,508.5,1089.25
4.542,580.75,508.25,1089
4.543,580.75,508.25,1089
4.544,580.5,508.25,1088.75
4.545,580.5,507.75,1088.25
4.546,579.5,506.75,1086.25
4.547,579.5,506.5,1086
4.548,579,506.5,1085.5
4.549,578,506.5,1084.5
4.55,577.75,506.25,1084
